1,Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft
2,"Agree ! RT @MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise soluti... (cont) http://t.co/xyWfXsDL"
0,"RT @SebasCoulombe: Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung"
2,@Jhoodmartin @rolandsmartin yes salute to Steve Jobs and @apple. I'm tweeting and you are watching on the IPad. Let's go Schaub time to lead
2,"Amazes me, I set up a #GMail address and have yet to use it even once and it's getting a ton of spam #Google"
2,BRB #twitter;p
2,@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....
2,Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p...
2,#MIcrosoft Launches Reseller RewardHub for Resllers http://t.co/scPUl9Yz
2,WHTS GOIN ON #TWITTER FAM
1,Samsung seeks iPhone 4S ban in Japan and Australia\nPatent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk
3,Did #Facebook Just Beat #Google At Its Own Game? http://t.co/xVonCBeb #socialmedia
0,&lt;3 u #microsoft!!!
3,LEbron james got in a car accident i guess..just heard it on evening news...wow i cant believe it..will he be ok ? http://twtad.com/69750
1,Listening to Obama... Friggin North Korea...
2,Ahhh!! Why is #Twitter so #addicting
2,#Iphone5 can you please make The battery last longer thanks @Apple
2,Proof that my dad loves my sis more. RT @AnnaCorinne16 woke up to my dad at my door w my new iphone. he surprised me & went to @apple!
2,Some1 shld create a Business where they take ppl's #twitter streams over a period of time & make them into a nice book. #keepsake #urwelcome
1,@morind45 Because the twitter api is slow and most client's aren't good.
0,@ work til 6pm... lets go lakers!!!
0,I love my Kindle2. No more stacks of books to trip over on the way to the loo.
2,Ballmer On Not Buying Yahoo: \nhttp://t.co/ogoaKRBf \n\n#Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer http://t.co/LwUYs0uP
2,#Microsoft's Ballmer: We're beating #Google in the #cloud http://t.co/XIq3v54f
2,#SEO Tip:Make sure that your important keywords have high keyword density in your pages #google #bing #yahoo
2,.@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
0,what i love about #GOOGLE it always shows me that am not the only retarded person on this planet when am searching for stupid things :D
2,@ireton Perhaps it's time for @Apple to come out with an app called iSuck that lets you know which apps are killing your battery life
2,@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?
1,facial recognition failed #IceCreamSandwich jajajajajajaj #FacialUnlock #samsumg #Google
2,#twitter off :) good night for everybody !
2,"Time Warner CEO hints at online fees for magazines      (AP) - Read from Mountain View,United States. Views 16209 http://bit.ly/UdFCH"
2,Steve Jobs Biopic Coming Soon - @Apple #Apple #SteveJobs http://t.co/DxZBa5bG
2,This video brought a small tear to my eye http://t.co/3va2ninp. Watch to @SteveWoz opinion of #SteveJobs and @Apple
2,"That Huge AOL, Yahoo, And Microsoft Ad-Selling Deal Isn't Done Yet (AOL, MSFT, YHOO) http://t.co/Vj678HK3 #apple #microsoft"
2,"strange, i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone"
2,Do wish @hudl would come up with a native @apple Mac version of their video editor especially with HD video.  But love everything @hudl
2,@AndroidPolice Duly noted -- I hope AOSP is updated with ICS 4.0. #Android #Google
2,I'm goin 2 bed #TWITTER dead tonight
0,Loves twitter
2,New Galaxy Nexus: Hardware Improvements -  Camera captures 1080p video #nexus #samsung #google #android bit.ly/nEJbyE
0,iPhone users find the nearest trash for your device it's the correct place ! #Android #Apple #Google #iPhone
0,RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android
2,Watch short video on #Microsoft #Lync End User Adoption. A practical solution for users http://t.co/Qpk5DHEn #ITPro #UCOMS #OCS #WhyMSFT
2,"Steve Ballmer Says Luck"" Kept Microsoft From Buying Yahoo In 2008 http://t.co/9sDNmC0Y #Microsoft #Yahoo"""
0,Booz Allen Hamilton has a bad ass homegrown social collaboration platform. Way cool!  #ttiv
1,Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. #thanksfornothing
2,Ice Cream Sandwich is out!   http://t.co/YyceZpDy #android #ios #ics #google
2,Get rid of that tangled mess behind your computer desk with this #Microsoft Wireless Mouse and Keyboard:  http://t.co/n4LewRAy
2,#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt
1,Fuck this economy. I hate aig and their non loan given asses.
2,IHS: iPhone 4S shows key design and component changes. http://t.co/gZmdzvLe  @apple #apple #iphome4S #ios5
1,"http://t.co/zBLtZ5MW German Federal #Trojan's got a BigBrother. #Gov spying on its people, #Microsoft's 32bit/64bit #Windows is target"
2,RT @adamdince: #Google might reverse its new data encryption policy if big brands threaten to cut their PPC spend. @Google biting the ha ...
2,"Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison  @CNBC, covering  #Microsoft. You rocked it, Ed! #fb"
2,@Apple do not buy an iPhone 4s that isn't in the store. THEY ARE NOT MADE YET AND DEFRAUDING YOU
2,Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/QoXd3I0s #google
2,"Hmm, Google I really need a new phone. Please release the Galaxy Nexus asap! #android #google"
1,"Tried explaining #Twitter to my mom, but her why would you want to do that?"" argument was pretty bulletproof. #igiveup"""
3,"@faithbabywear Ooooh, what model are you getting??? I have the 40D and LOVE LOVE LOVE LOVE it!"
0,@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s
3,RT @jeffbullas: What Is A #Facebook "Like" Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter
0,RT @asherCFO: #Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that do ...
3,Is it JUST a coincidence that @Apple named their virtual assistant after Tom and Katie's robot daughter?
1,@apple not happy with Apple today. I did the suggested software update and now nothing works!!!
2,"need #facebook fans, #twitter followers and #youtube views by nvida2: i need... http://t.co/tK6IHH2B #freelance #job"
3,@DylawnWard 100 tweets already? Damn son #twitter #whore #twitwhore #gi #get #it?
2,#uberSocial on #blackberry #crackberry is better than the actual #twitter site. It's wack on the iphone. #CoolStoryBro
2,#Android #Google Android 4.0 SDK now available http://t.co/HI1cQ2si #DhilipSiva
0,downloading apps for my iphone! So much fun :-) There literally is an app for just about anything.
2,@Apple Not Likely to Win Appstore Suit Case Against @Amazon http://t.co/GNcDGQsc
0,"I like this guy : ' Barack Obama shows his funny side "" &gt;&gt; http://tr.im/l0gY !!"
0,#microsoft #research shows #Holodesk. Awesome!!! The holodeck is one step closer! bit.ly/pCMJON #kinect /via @dvroegop
2,RT @guardiantech: #Microsoft Kinect brings 'playful learning' to the Xbox 360 http://t.co/ys79quRD #Gaming
3,Can you add multiple queues to the workspace in MS CRM Online 2011? ..and how? #microsoft #crm #queues #customerservice
1,@kursed #Google is terrible at presentations. Hated the terrible camera interference from the huge screen behind the speakers. #headache
2,"Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas http://t.co/kkaKFsCH"
2,"RT @tiffanyk: [#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co ..."
3,"Are YOU burning more cash $$$ than Chrysler and GM? Stop the financial tsunami. Where ""bailout"" means taking a handout!"
0,#Kinect Makes Learning Playful with Help from #SesameStreet and #NationalGeographic #education #microsoft http://t.co/E5uhka8F
2,"RT @tatn: #Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/qtiCdIvd via @CNET #Android"
1,not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help
2,"how come when #google talks about their #android camera app it's boring, but when #apple does it's ZOMG!!!1"
0,New Galaxy Nexus: OS /Hardware Improvements -  Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE
1,"I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012"
1,RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.
0,#Microsoft dishing out free first-gen WP7 handsets at its stores http://t.co/cvfWMvmO
2,RT @HersheyTech: @tomcastiglia and @sharepointony now presenting on #SharePoint upgrade planning at our #SharePoint ECM Summit at the #M ...
1,"F*** up big, or go home - AIG"
2,"@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube" It couldn't have 2do w/operator error! #sarcasm Still \u2764 @apple
2,I can't c it as an important invention ... Siri is an incomparable alternative!  -- PocketTouch http://t.co/4DPIoyqT #MicroSoft #Siri
3,Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8\n#google #Android #ice cream sandwich
0,Sweet Ice Cream Sandwich RT @Pocketlint Google Android 4.0 Ice Cream Sandwich officially detailed #google #ics http://t.co/iUY0DF5S
2,On Google+ then go here http://t.co/18qxaSp2 #GPlus #Googleplus #Google #teamfollowback #socialnetwork
2,@SincerelytiGG_ I guess dat wat #twitter does lol
1,"RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/xGHoev8k"
1,luke and i got stopped walking out of safeway and asked to empty our pockets and lift our shirts. how jacked up is that?
2,groupies follow me like #twitter.....lol jk
2,Heading to San Francisco
2,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 10
0,hbd girlie you're the best for being my friend even through these rough times..  https://t.co/A1O3WNxZ1H
3,What Is Ice Cream Sandwich? - http://t.co/otA4rqi9 #Google
2,#Samsung #Galaxy #Nexus hands-on (video) http://t.co/9MNNerc5 #mobile #android4 #galaxynexus #google
2,RT @robakk: Start your private cloud fast with the new HP VirtualSystem for Microsoft http://t.co/XEzz42Z2 #HP #Microsoft #HyperV #Syste ...
3,RT @rickholgate: Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?
0,@on_lothianbuses thanks :)
0,#Twitter TEAMO\u2665 Chao!
0,is lovin his Nike  already and that's only from running on the spot in his bedroom
2,#JaccuseDZ RT @zeggar-@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria... http://t.co/BuWiL76A
1,#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/YZhCdgFP
0,#Microsoft tries to combine the #Xbox #WindowsPhone and #PC and all of them will share the same neat looking interface. http://t.co/J332zfpO
2,#twitter and fb# off
2,"My last day of #Microsoft #SharePoint training: 10175A/Microsoft SharePoint 2010, Application Development - http://t.co/pKMBGsNr"
1,@Apple Siri is down!
2,@hersheytech @kofax @collabware @avepoint @nintex engaged w &gt;40 customers #SharePoint ECM Summit at the #Microsoft Tech Center Irvine
2,I really dnt like to #follow people who never on #twitter
2,@Presidential_FU  do me wrong #twitter
3,@ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?
2,- It's So Funny Because She Got A #Twitter Now Lol.
0,RT @WithMathICan: @Vela_Ldrshp @SDPBCProfDev Love to see Ts embracing a #growthmindset! Yay
2,"RT @NeowinFeed: Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/Ja9sEesh #neowin"
0,Ready for some Ice Cream Sandwich! #google #android
0,So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.
2,Bouquet for Jobs @Apple Store Nagoya http://t.co/pmEcxPug
3,But does request desktop site work with hulu?!?!? #ICS #Google
2,RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple ...
2,#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter
3,@twalve too busy having slappy hissy-fits with Samsung? @Apple
0,Judd Apatow creates fake sitcom on NBC.com to market his new movie... viral marketing at its best. http://is.gd/K0yK
1,I so wish that #SteveBallmer from #Microsoft would have to swallow his words about #Yahoo: http://t.co/XSJGIfop
1,Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!
3,What Is A #Facebook "Like" Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter
0,@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed
2,#google #galaxy #nexus intro video #samsung #ICS #android #4 http://t.co/tOGMpP8I
2,Nokia 800 "Searay" Windows Phone press shots leak http://t.co/HwZzIEKk #microsoft #windows
1,@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye
2,#MICROSOFT MULTIMEDIA STRAVINSKY : THE RITE OF SPRING (CD-ROM) [VERSION 1.0] Review: MICROSOFT MULTIMEDIA STRAVI... http://t.co/iX4FEcM2
3,RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft? &gt;&gt; #Metalogix can migrate you from #GoogleApps to #SharePoint
1,"@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the newest"" model are suckers..."""
2,116 new #jobs posting for #google http://t.co/XfG6l29D  #jobely
2,going to see the new night at the museum  movie with my family oh boy a three year old in the movies fuin
1,first thing on #google's to do list: hire a performance coach.
0,@Twitter CEO points to @Apple as 'corporate mentor' as @iOS signups triple http://t.co/GCY8iphN
2,"#Microsoft to Slash its #Water Impact in Quincy, Washington - http://t.co/0R5LMHZj"
2,RT @kalezo: we strongly recommend students that are following us to sign up for the #imaginecup 2012 contest! http://t.co/ytn5OHym #micr ...
2,#Google announces NFC-based #Android Beam for sharing between phones
2,How to implement a news ticker with jQuery and ten lines of code http://bit.ly/CZnFJ
2,#google- http://t.co/Hkk3qMMe
2,I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri
1,"This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now."
2,@megd0630 we don't go site seeing for  igloos in Alaska don #giveitup your better off checking #google
0,"When you want something done right, you do it yourself... or go to @Apple. AT&T you're useless these days. #yourdaysarenumbered\n\n\uf8ff\uf8ff\uf8ff"
0,#iCloud set up was flawless and works like a champ! To the Cloud @Apple
2,@apple must be launching a #searchengine - imminent surely. #AppleSearch #AppleCore #bigapple haha! Please be the latter
2,"@Marlorific well, I feel great about being your first #twitter friend :)"
1,"RT @ItalianJoya: i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!"
0,LAKERS tonight let's go!!!!
0,"In terms of unified communications giants, really surprised to see how underrated #Microsoft is"
2,"RT @TecBuzz: Google steps up its privacy game, launches Good To Know http://t.co/22QbKMpG #google"
2,"I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2""."
2,#google +1 Stickers came with this month's Adsense cheque . http://t.co/AOFYoJmE
2,@markcullum1 - Because it's #microsoft.....
0,#Microsoft @ ISB... watching the new windows 8 in action...pretty impressive! Finally a contender to mac os.. Interesting battle in store
2,Portland city politics may undo baseball park http://tinyurl.com/lpjquj
2,Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here.
3,"@Apple, why do you have such a beef with @Windows?  #cantwealljustgetalong"
1,"just got back from church, and I totally hate insects."
2,@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US
2,Microsoft turns your body into a touchscreen http://t.co/j1T6kHgP #Microsoft
2,@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria i guess
3,Is Google Analytics Reverse-Engineering Facebook?: http://t.co/mJHRoa7L #google #facebook #media #digitalstrategy
1,Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #
0,"Wow, very fast camera on Galaxy Nexus - faster than N9 i think :o #google"
2,"@SusanFelicity Many people pay little attention to important issues. I strongly believe social media, like #twitter, is changing this."
0,I want the new #google #galaxynexus. Android 4.0 is going to be the fucks
3,Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC
2,62 Ways to Use #Twitter for Business: http://t.co/jYXK7OkC #tweets #socialmedia
2,"Brand New Canon EOS 50D 15MP DSLR Camera Canon 17-85mm IS Lens ...: Web Technology Thread, Brand New Canon EOS 5.. http://u.mavrev.com/5a3t"
2,"@Apple Would much rather get outta this having a ( see pic ) and have fun with this  Have your friends choose music"" http://t.co/7IiHbr4J"""
1,@apple u guys are gay
2,New post: Touch Everywhere http://t.co/KKDup8v1 #microsoft #research #touch
2,"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/gOQgJvvb #microsoft"
2,Today's #bargain? Check #Microsoft Bluetooth Mobile Keyboard 6000 http://t.co/sXpNubdH  #tech #deals
2,http://t.co/e5ClGzsI #google
2,RT @Flipbooks: #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/HIbjxHVD rt @TferThomas #Technology #Tech
2,Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu
2,"@GeeCloud: Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummit" @SoftlinePastel
2,"yeah, @apple is updated!! planking photos, #lmaoo http://t.co/IusXJJDq"
2,I wanna make the goose bump on your inner thigh show \n#twitter after dark ;)
2,RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO
2,#Microsoft Is Getting More Serious About Daily (#Bing) #Deals http://t.co/yt8AW0gK
2,"'Next time, I'll call myself Nike'"
2,#Microsoft #Wireless #Keyboard 3000 Review http://t.co/C4GOy04V #wirelesskeyboardandmouse #mousecombos
2,"@socialfans: Top Twitter Related Sites http://t.co/JoDmoruF #design"" #twitter"""
1,Recovering from surgery..wishing @julesrenner was here :(
2,In front of the @apple store. So many blue shirts I feel like I'm at a smurf reunion. #iPhone4S
0,making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH
2,Beginning JavaScript and CSS Development with jQuery #javascript #css #jquery http://bit.ly/TO3e5
2,RT @/iPadPowerUsers-On Google+ then go here http://t.co/tMGHv24E #GPlus #Googleplus #Google #teamfollowback #socialnetwork
2,#opinion @Samsung need to be careful in @Apple patents issues - it looks a lot like you 'learned' a lot by making their chips!
2,"Apple' cash balance = $75.9 billion, surpassing the total operating balance of the U.S. government  #rich #apple #google #microsoft  #money"
1,@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!'
0,@uscsports21 LeBron is a monsta and he is only 24. SMH The world ain't ready.
3,@apple so why is the ios support for 2nd gen ipods discontinued? It is only 3 years old? Give us an ios update please!
1,So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple
2,#fuckyoumean #Pittsburgh don't got the best #twitter.
0,"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple"
0,"Apples to oranges maybe, but #Twitter is way more engaging than #FB. Content vs. Stalkerismo"
2,RT @iGainFollows: Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autop ...
2,I just noticed that #google+ has introduced real time search.
2,"#Microsoft #Cloud Steve Ballmer At Web 2.0: Microsoft CEO Disses Android, iPhone: According to GeekWire, Ba... http://t.co/5L3vWLZJ #TCN"
3,Why do Linux fanatics want to make Windows 8 less secure? http://t.co/OGkaYZO7 #linux #microsoft
1,I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN
1,"#Twitter = #Dead this is why im never on it now"""""
2,RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/BfFAEApW by @MeghanKel
1,Time warner is the devil. Worst possible time for the Internet to go out.
0,Awesome service from the @apple store in pc. Thanks chris!
0,"RT @PassionModel 'American Idol' fashion: Adam Lambert tones down, Danny Gokey cute ... http://cli.gs/7JWSHV"
2,RT @DaveBakerD2L: RT @goVHS: #Microsoft has just released a case study featuring @goVHS and @Desire2Learn. http://t.co/iG4Qm3Sn #goVHS #D2L
2,Found a safeway. Picking up a few staples.
3,POLL: http://t.co/9q2Er1w9 Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball
2,Are you going to #RSNA? Visit #Microsoft at booth 1411 http://t.co/wdHFz7hp #RSNA2011 #RSNA11 #radiology #Amalga #HealthVault
3,"Listening to this, how much do #Microsoft miss Bill Gates? http://t.co/H4OuzdOk He is a genius, as was Jobs. Bill saw it, but Steve made it."
2,Jake's going to safeway!
2,"RT @Div_Spartan: Fellow Michiganders, do the right thing. Get online! #Google helping #Michigan businesses get online http://t.co/npz2KwmQ"
2,is in San Francisco at Bay to Breakers.
0,"My wrist still hurts. I have to get it looked at. I HATE the dr/dentist/scary places. :( Time to watch Eagle eye. If you want to join, txt!"
3,It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?
2,"Interesting read on war b/w @Apple & @Samsung- http://t.co/Vt9d24Yi -using latter, agree lack of innovation, but better specs at same price!"
2,#goodmourning #twitter
2,Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon
2,Video: SIRI also gets angry. http://t.co/ksX2XZoR  @chrisvoss @apple #apple #siri #iphone4S #Ai
2,#twitter&facebookOff good night everyone   bye bye
0,New iOS 5 update is THE BEST. iloveyou @apple
2,#Microsoft excludes #tablets from its holiday advertising push http://t.co/QlArpUaT
2,Skype and Microsoft Team Up - A match made in heaven? - http://t.co/lsFTp8RL #microsoft #skype # videoconferencing #socialmedia
2,#Free Genuine Copy #Microsoft #Windows 8 Pre-Beta #OS: I don't know how long it's been out... http://t.co/EY8GOIrk
2,"RT Look, Available !Amazon Kindle2 &amp; Kindle DX, Get it Here: http://short.to/87ub The Top Electronic Book Reader Period, free 2 day ship ..."
0,#sweet... #apple replaced my glass #probono. thank you @apple
3,@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?
0,New calendar app with pinch to zoom capabilities. Far superior to the current one! #Google #Android #ICS
2,"Thanks Irma @TellJuicy  TWITTER 4 BUSINESS"" November 16 http://t.co/gOrDf5dj @KingstonCC #Twitter #Melbourne #Business"""
2,RT @JOMANERH: My #twitter age is 234 days 13 hours 41 minutes 16 seconds. Find out yours at http://t.co/MT0VAJwd #twittertime
1,I am quickly falling in love with #Apple #iCloud. Finally a web-based solution to wave my old #Microsoft Outlook bye-bye
0,is scrapbooking with Nic =D
2,Brilliant (if you have a spare 12mins to watch): Have I Shared Too Much? http://t.co/tEwNhhUk #Twitter #LinkedIn #Facebook #in
2,Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/C0Ykfjla #google #search
1,"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now"
2,#Microsoft delivers developer preview of Roslyn compiler as a service http://t.co/5yup4iMK
0,Blink by malcolm gladwell amazing book and The tipping point!
1,http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft
2,"Now who can guarantee that @apple hd nothing 2 do with @Blackberry RIM server failure?!Days after, over 4million iPhone 4S sold in 3days!?!"
3,"good job, #google.  did anyone get when any of this shit is actually shipping? #infofail"
2,Follow @whymicrosoft for insight on #Microsoft solutions which drive productivity for people and their organizations
1,+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!
2,"#Microsoft's Ballmer: Android phones are boring, overcomplicated http://t.co/xyM8fxD0 via @BGR"
2,"People on #Twitter n #Facebook all day, wat are you really doin wit yo life....#ImJusAskin"
2,Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft
2,Vertical Solutions is giving away a #microsoft office pro pack at the #2011solutions conference! Stop by their booth for a chance to win!
2,Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft
2,RT @InternetBH: #Microsoft shows 'touch screen' for any surface\n\nhttp://t.co/rT9g3pUH
3,RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ...
2,coming back soon!!!! #twitter...
2,@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it.
2,On Google+ then go here http://t.co/SxmLkaRR #GPlus #Googleplus #Google #teamfollowback #socialnetwork
3,"#ICS putting people at the heart""? You have GOT to be joking #Google. Now even copying slogans? Ah I get it"" THOSE are not patented ;)"""
0,#google is my bff rite about now!
2,Would you look at that.. @SouthwestAir does @Apple style welcomes as well. http://t.co/t0TrFnk8 #customerappreciation #custserv
2,Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t.co/yziwv1wd
2,#Microsoft's Ballmer Swipes at #Google http://t.co/Ve3LMoTn
1,@QuantTrader i own a GM car and it is junk as far as quality compared to a honda
1,It took @apple about 7 years just to figure out how to properly syncronize an iPhone.  WOW!  #ios5
3,What's new in the #Microsoft world after #bldwin? Find out at #DevReach in Europe. Register at
2,RT @DasBolshevik: Sambar greater than Syria :D\\n2 missing #Kerala youth suspected to have joined Daesh traced to Tirupur. https://t.co/yhlA2\...
2,Iphone: Watch Siri &quot;Work&quot; On the Old iPhone 4 - @Gizmodo http://t.co/dGPWL0r0 @apple allow commands from iPhone 4. Stop playin!
3,@rvbaejc Howdy :) Would you be down snapchatting each other? Add me: dabfox
3,Why do I always blow up #twitter at like 1am? #sorryfollowers
1,History exam studying ugh
2,@philipgrey @apple it's kinda sad that's the most relevant tweet I've seen today. Or kinda awesome. I'm not sure. #DevProblems
3,Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/Mn39R2vc
2,Beware phone #scam calls pretending to be #Microsoft who claim your machine has a #virus - http://t.co/5F2p4XcB
1,Time Warner Road Runner customer support here absolutely blows. I hate not having other high-speed net options. I'm ready to go nuclear.
3,RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  // Hell no.
1,Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise.
1,"Asked #Siri Where's Baby Lisa?"" and was told ""sorry"" I'm having trouble connecting to the network right now."" @apple server fail. #ios5"""
3,RT @extremejohn Stuck on Facebook? I'm so sorry.  http://t.co/aGHbaQmn #Twitter #Google  #Facebook
1,We need dates! #google #samsung #launchfail
0,Obama's got JOKES!! haha just got to watch a bit of his after dinner speech from last night... i'm in love with mr. president ;)
0,@criticalpath Such an awesome idea - the  continual learning program with a Kindle2  http://bit.ly/1ZLfF
2,#Microsoft Changes The Yet Known# Design of #Windows Eight http://t.co/EGa3wrr4
0,@VentureBeat I like the #google virtual bookcase thank you for sharing
2,RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/iuaa4yuE
2,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking"
2,woke  up  dis  morning  so  i'm  stil  alive #twitter
1,I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.
0,Blog Post: Cool Tool : Microsoft Mouse Without Borders. http://t.co/uM860jFh #Tools #Utilities #microsoft
2,JOIN OUR #TT ON #TWITTER FOLLOW @ThisIsYungFRESH & @macDej #TT #RatchetSymptoms
1,ShaunWoo hate'n on AiG
2,"But @Apple,  the App Store App could really use TABS."
1,RT @CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.
1,FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.
0,Safeway is very rock n roll tonight
1,I hate tron theme #Google #ICS
1,+1 RT @tah_med: the background is SO horrible for this stream #Samsung #Google #NexusPrime they should've seen what #Adobe did at #AdobeMAX
